Model,Sample_Index,Attack,Epsilon,MSE_Clean,MSE_Adversarial,Degradation_Ratio,Perturbation_Linf,Attack_Success
Standard,22,Channel-Aware,1.0,0.012303755042408647,0.07699990003996728,6.258243908023495,0.2412796914577484,True
Standard,22,Channel-Aware,2.0,0.012303755042408647,0.07690327503110983,6.250390613762971,0.24115820229053497,True
Standard,22,Channel-Aware,3.0,0.012303755042408647,0.07673119860308272,6.236404929926289,0.23577047884464264,True
Standard,22,Pilot-Contamination,0.1,0.012303755042408647,0.012238098246732595,0.9946636782470274,0.5477219824662473,False
Standard,22,Pilot-Contamination,0.5,0.012303755042408647,0.014254085542098968,1.1585150625128597,2.666498759745739,False
Standard,22,Pilot-Contamination,1.0,0.012303755042408647,0.018807384107063528,1.5285889585933838,5.456959749648375,True
Standard,22,Pilot-Contamination,2.0,0.012303755042408647,0.029352377881515103,2.385643877039422,9.970095404646402,True
Standard,22,Pilot-Contamination,3.0,0.012303755042408647,0.0324982583495143,2.6413284592792308,14.262143629425568,True
Standard,23,FGSM,0.1,0.019880558145870073,0.021740271365105146,1.0935443162908083,0.009999999776482582,False
Standard,23,FGSM,0.5,0.019880558145870073,0.030635379164467312,1.5409717845789663,0.05000000074505806,True
Standard,23,FGSM,1.0,0.019880558145870073,0.04505080128104943,2.2660732636627783,0.10000000149011612,True
Standard,23,FGSM,2.0,0.019880558145870073,0.08494136407073509,4.272584474112492,0.20000000298023224,True
Standard,23,FGSM,3.0,0.019880558145870073,0.1398872563698719,7.036384760602491,0.30000001192092896,True
Standard,23,BIM,0.1,0.019880558145870073,0.04600628328368947,2.3141343892926205,0.10000014305114746,True
Standard,23,BIM,0.5,0.019880558145870073,0.08858413685026627,4.455817397091966,0.20000457763671875,True
Standard,23,BIM,1.0,0.019880558145870073,0.08858413685026627,4.455817397091966,0.20000457763671875,True
Standard,23,BIM,2.0,0.019880558145870073,0.08858413685026627,4.455817397091966,0.20000457763671875,True
Standard,23,BIM,3.0,0.019880558145870073,0.08858413685026627,4.455817397091966,0.20000457763671875,True
Standard,23,PGD,0.1,0.019880558145870073,0.04592259386317815,2.309924778078626,0.10000014305114746,True
Standard,23,PGD,0.5,0.019880558145870073,0.0847621268679224,4.2635687713592,0.5000002384185791,True
Standard,23,PGD,1.0,0.019880558145870073,0.09538672142167079,4.797990112842286,1.000000238418579,True
Standard,23,PGD,2.0,0.019880558145870073,0.16840205976263042,8.470690738509964,2.000000238418579,True
Standard,23,PGD,3.0,0.019880558145870073,0.2604619237591101,13.1013385966338,3.000000238418579,True
Standard,23,Channel-Aware,0.1,0.019880558145870073,0.0874648009293708,4.399514354054515,0.23808486759662628,True
Standard,23,Channel-Aware,0.5,0.019880558145870073,0.08748866926680299,4.40071494094232,0.24353976547718048,True
Standard,23,Channel-Aware,1.0,0.019880558145870073,0.08736499691882953,4.394494172538032,0.2454913854598999,True
Standard,23,Channel-Aware,2.0,0.019880558145870073,0.0876220004189652,4.407421551047727,0.23836372792720795,True
Standard,23,Channel-Aware,3.0,0.019880558145870073,0.08752333366947812,4.402458574215632,0.2412804365158081,True
Standard,23,Pilot-Contamination,0.1,0.019880558145870073,0.019889971297026496,1.0004734852556632,0.4974430376798363,False
Standard,23,Pilot-Contamination,0.5,0.019880558145870073,0.021437457199108827,1.078312643026181,2.5153466136660736,False
Standard,23,Pilot-Contamination,1.0,0.019880558145870073,0.025577424419659694,1.2865546445924643,5.316349901374481,False
Standard,23,Pilot-Contamination,2.0,0.019880558145870073,0.04558282175141261,2.292834105408748,10.678995762991445,True
Standard,23,Pilot-Contamination,3.0,0.019880558145870073,0.06897325069549878,3.4693820057475135,12.904549220027677,True
Standard,24,FGSM,0.1,0.034026642823328804,0.03670298993342455,1.078654456861693,0.009999999776482582,False
Standard,24,FGSM,0.5,0.034026642823328804,0.04895520420791857,1.4387315393440663,0.05000000074505806,False
Standard,24,FGSM,1.0,0.034026642823328804,0.067759367605798,1.9913621204893566,0.10000000149011612,True
Standard,24,FGSM,2.0,0.034026642823328804,0.11723221768897026,3.445306617454349,0.20000000298023224,True
Standard,24,FGSM,3.0,0.034026642823328804,0.1830630171147002,5.379990558139678,0.30000001192092896,True
Standard,24,BIM,0.1,0.034026642823328804,0.06827516389562303,2.0065207211336555,0.10000014305114746,True
Standard,24,BIM,0.5,0.034026642823328804,0.11927962603563862,3.5054773594608055,0.20000457763671875,True
Standard,24,BIM,1.0,0.034026642823328804,0.11927962603563862,3.5054773594608055,0.20000457763671875,True
Standard,24,BIM,2.0,0.034026642823328804,0.11927962603563862,3.5054773594608055,0.20000457763671875,True
Standard,24,BIM,3.0,0.034026642823328804,0.11927962603563862,3.5054773594608055,0.20000457763671875,True
Standard,24,PGD,0.1,0.034026642823328804,0.06828733010833854,2.006878270739083,0.10000014305114746,True
Standard,24,PGD,0.5,0.034026642823328804,0.1099388122268459,3.2309626546957317,0.5000002384185791,True
Standard,24,PGD,1.0,0.034026642823328804,0.12612727788845748,3.706721187374504,1.000000238418579,True
Standard,24,PGD,2.0,0.034026642823328804,0.18132691988621427,5.328968856189826,2.000000238418579,True
Standard,24,PGD,3.0,0.034026642823328804,0.29810002575577427,8.760782757898046,3.000000238418579,True
Standard,24,Channel-Aware,0.1,0.034026642823328804,0.1193181409194461,3.5066092631871726,0.23693376779556274,True
Standard,24,Channel-Aware,0.5,0.034026642823328804,0.11916284735366146,3.502045381684347,0.23505036532878876,True
Standard,24,Channel-Aware,1.0,0.034026642823328804,0.11936208765851136,3.5079008022700444,0.24412909150123596,True
Standard,24,Channel-Aware,2.0,0.034026642823328804,0.11923351230881316,3.504122135348192,0.2400577962398529,True
Standard,24,Channel-Aware,3.0,0.034026642823328804,0.11938489012671526,3.50857093797289,0.240243062376976,True
Standard,24,Pilot-Contamination,0.1,0.034026642823328804,0.034311394478291644,1.0083684910216184,0.4528980771740695,False
Standard,24,Pilot-Contamination,0.5,0.034026642823328804,0.03756629145515618,1.1040257967912301,2.8717594498497427,False
Standard,24,Pilot-Contamination,1.0,0.034026642823328804,0.04321437109120517,1.2700157143206976,4.511850999907184,False
Standard,24,Pilot-Contamination,2.0,0.034026642823328804,0.059626271147136076,1.752340701277061,8.444747604126668,True
Standard,24,Pilot-Contamination,3.0,0.034026642823328804,0.09555946539395756,2.8083718364493366,14.09112537851961,True
Standard,25,FGSM,0.1,0.00685989757017995,0.00797263861886843,1.1622095719804297,0.009999999776482582,False
Standard,25,FGSM,0.5,0.00685989757017995,0.01390233679940436,2.026609968614979,0.05000000074505806,True
Standard,25,FGSM,1.0,0.00685989757017995,0.024634720307737865,3.591120720931062,0.10000000149011612,True
Standard,25,FGSM,2.0,0.00685989757017995,0.05724745250700427,8.345234301436157,0.20000000298023224,True
Standard,25,FGSM,3.0,0.00685989757017995,0.10482645462137699,15.2810524572639,0.30000001192092896,True
Standard,25,BIM,0.1,0.00685989757017995,0.02581184832893986,3.7627162891096577,0.10000002384185791,True
Standard,25,BIM,0.5,0.00685989757017995,0.06152981410312141,8.969494584087112,0.20000013709068298,True
Standard,25,BIM,1.0,0.00685989757017995,0.06152981410312141,8.969494584087112,0.20000013709068298,True
Standard,25,BIM,2.0,0.00685989757017995,0.06152981410312141,8.969494584087112,0.20000013709068298,True
Standard,25,BIM,3.0,0.00685989757017995,0.06152981410312141,8.969494584087112,0.20000013709068298,True
Standard,25,PGD,0.1,0.00685989757017995,0.02576171633796503,3.755408309586355,0.10000002384185791,True
Standard,25,PGD,0.5,0.00685989757017995,0.05540515543211426,8.07667386652551,0.5000001192092896,True
Standard,25,PGD,1.0,0.00685989757017995,0.07704292243592525,11.230914404732758,1.0000001192092896,True
Standard,25,PGD,2.0,0.00685989757017995,0.15176089646069213,22.122909986352916,2.0,True
Standard,25,PGD,3.0,0.00685989757017995,0.26208227072828627,38.20498309880905,3.0,True
Standard,25,Channel-Aware,0.1,0.00685989757017995,0.05902234641510253,8.603969055117282,0.2341957539319992,True
Standard,25,Channel-Aware,0.5,0.00685989757017995,0.059318876067306334,8.64719559737541,0.2383137047290802,True
Standard,25,Channel-Aware,1.0,0.00685989757017995,0.05874854570778516,8.564055819603741,0.23714059591293335,True
Standard,25,Channel-Aware,2.0,0.00685989757017995,0.0588492309421571,8.578733186625898,0.23811297118663788,True
Standard,25,Channel-Aware,3.0,0.00685989757017995,0.05905281643859498,8.608410815825913,0.2415100336074829,True
Standard,25,Pilot-Contamination,0.1,0.00685989757017995,0.006880907476087424,1.0030627142304287,0.5404490981730768,False
Standard,25,Pilot-Contamination,0.5,0.00685989757017995,0.009775145526422172,1.4249696043443618,2.634401697992101,False
Standard,25,Pilot-Contamination,1.0,0.00685989757017995,0.01676046211189458,2.443252532625632,6.227539067131852,True
Standard,25,Pilot-Contamination,2.0,0.00685989757017995,0.02688923322681134,3.919771826287776,8.645503770868451,True
Standard,25,Pilot-Contamination,3.0,0.00685989757017995,0.029417398951993204,4.288314606893105,18.122442772017987,True
Standard,26,FGSM,0.1,0.0327234294158511,0.03536174235116154,1.0806245855769765,0.009999999776482582,False
Standard,26,FGSM,0.5,0.0327234294158511,0.047581363799218145,1.4540457601357002,0.05000000074505806,False
Standard,26,FGSM,1.0,0.0327234294158511,0.06662560952283648,2.0360216124097095,0.10000000149011612,True
Standard,26,FGSM,2.0,0.0327234294158511,0.11717632063980885,3.5808080855684734,0.20000000298023224,True
Standard,26,FGSM,3.0,0.0327234294158511,0.18520795455114744,5.659796600090864,0.30000001192092896,True
Standard,26,BIM,0.1,0.0327234294158511,0.06701953391836048,2.048059604837642,0.10000014305114746,True
Standard,26,BIM,0.5,0.0327234294158511,0.11876318978049737,3.6293014485507724,0.20000457763671875,True
Standard,26,BIM,1.0,0.0327234294158511,0.11876318978049737,3.6293014485507724,0.20000457763671875,True
Standard,26,BIM,2.0,0.0327234294158511,0.11876318978049737,3.6293014485507724,0.20000457763671875,True
Standard,26,BIM,3.0,0.0327234294158511,0.11876318978049737,3.6293014485507724,0.20000457763671875,True
Standard,26,PGD,0.1,0.0327234294158511,0.0670030582361465,2.047556122088184,0.10000014305114746,True
Standard,26,PGD,0.5,0.0327234294158511,0.10653523726987525,3.255625683849322,0.5000001192092896,True
Standard,26,PGD,1.0,0.0327234294158511,0.1310412523062743,4.004508532433903,1.0000001192092896,True
Standard,26,PGD,2.0,0.0327234294158511,0.20302709529588855,6.204334292589243,2.000000238418579,True
Standard,26,PGD,3.0,0.0327234294158511,0.30536662387441854,9.33174270929257,3.000000238418579,True
Standard,26,Channel-Aware,0.1,0.0327234294158511,0.11893023737537568,3.6344062800999195,0.24069388210773468,True
Standard,26,Channel-Aware,0.5,0.0327234294158511,0.1189569953257255,3.635223980164597,0.23938772082328796,True
Standard,26,Channel-Aware,1.0,0.0327234294158511,0.11917374417573473,3.6418476395388875,0.24150103330612183,True
Standard,26,Channel-Aware,2.0,0.0327234294158511,0.1190503576690907,3.6380770534833724,0.24108795821666718,True
Standard,26,Channel-Aware,3.0,0.0327234294158511,0.1191214324661004,3.6402490384580055,0.23882541060447693,True
Standard,26,Pilot-Contamination,0.1,0.0327234294158511,0.032949288936177865,1.0069020736627732,0.6490568393785963,False
Standard,26,Pilot-Contamination,0.5,0.0327234294158511,0.03662130559251301,1.1191157603662956,2.2351394252322296,False
Standard,26,Pilot-Contamination,1.0,0.0327234294158511,0.03618900545502927,1.1059050381039663,5.339849595721368,False
Standard,26,Pilot-Contamination,2.0,0.0327234294158511,0.06126144365663969,1.8720972939029699,9.374793591187368,True
Standard,26,Pilot-Contamination,3.0,0.0327234294158511,0.08045024306290809,2.4584905830175092,16.999432866094065,True
Standard,27,FGSM,0.1,0.043943926104968487,0.0474192407375778,1.0790852101905473,0.009999999776482582,False
Standard,27,FGSM,0.5,0.043943926104968487,0.06307456208457114,1.4353419840982224,0.05000000074505806,False
Standard,27,FGSM,1.0,0.043943926104968487,0.08654247879380228,1.9693843146167456,0.10000000149011612,True
Standard,27,FGSM,2.0,0.043943926104968487,0.14560876818076776,3.3135129490467765,0.20000000298023224,True
Standard,27,FGSM,3.0,0.043943926104968487,0.21841111316741185,4.9702230211678184,0.30000001192092896,True
Standard,27,BIM,0.1,0.043943926104968487,0.08707236070368687,1.9814424522674159,0.10000002384185791,True
Standard,27,BIM,0.5,0.043943926104968487,0.14754456594080823,3.357564492266116,0.20000457763671875,True
Standard,27,BIM,1.0,0.043943926104968487,0.14754456594080823,3.357564492266116,0.20000457763671875,True
Standard,27,BIM,2.0,0.043943926104968487,0.14754456594080823,3.357564492266116,0.20000457763671875,True
Standard,27,BIM,3.0,0.043943926104968487,0.14754456594080823,3.357564492266116,0.20000457763671875,True
Standard,27,PGD,0.1,0.043943926104968487,0.0870124840242741,1.9800798821759373,0.10000002384185791,True
Standard,27,PGD,0.5,0.043943926104968487,0.13973896051040124,3.17993800045558,0.5000001192092896,True
Standard,27,PGD,1.0,0.043943926104968487,0.1462545023534538,3.3282074524724283,1.000000238418579,True
Standard,27,PGD,2.0,0.043943926104968487,0.22876392294857267,5.2058143917802475,2.0,True
Standard,27,PGD,3.0,0.043943926104968487,0.30833741992674063,7.01661065035968,3.000000238418579,True
Standard,27,Channel-Aware,0.1,0.043943926104968487,0.14795021225808622,3.3667954907961293,0.2390209585428238,True
Standard,27,Channel-Aware,0.5,0.043943926104968487,0.14795538594011137,3.3669132245191653,0.24423280358314514,True
Standard,27,Channel-Aware,1.0,0.043943926104968487,0.14778716840525255,3.3630852202926653,0.24247553944587708,True
Standard,27,Channel-Aware,2.0,0.043943926104968487,0.14781010395137897,3.3636071478526115,0.23826420307159424,True
Standard,27,Channel-Aware,3.0,0.043943926104968487,0.14805927343000141,3.369277316649711,0.23954029381275177,True
Standard,27,Pilot-Contamination,0.1,0.043943926104968487,0.04401662255128871,1.0016543002131073,0.470971781827171,False
Standard,27,Pilot-Contamination,0.5,0.043943926104968487,0.047880739744329194,1.0895872077965194,2.7426406224071425,False
Standard,27,Pilot-Contamination,1.0,0.043943926104968487,0.05322787821903417,1.2112681532344012,4.122569681264403,False
Standard,27,Pilot-Contamination,2.0,0.043943926104968487,0.07581859485883428,1.7253486790808596,9.302041424729865,True
Standard,27,Pilot-Contamination,3.0,0.043943926104968487,0.08741673344960604,1.989279092650812,12.499256259197063,True
Standard,28,FGSM,0.1,0.020484237781919244,0.022525324152503155,1.0996418022634706,0.009999999776482582,False
Standard,28,FGSM,0.5,0.020484237781919244,0.03216725401342496,1.5703417601321699,0.05000000074505806,True
Standard,28,FGSM,1.0,0.020484237781919244,0.047556845792615154,2.321631212199265,0.10000000149011612,True
Standard,28,FGSM,2.0,0.020484237781919244,0.08926861946509108,4.3579175566828035,0.20000000298023224,True
Standard,28,FGSM,3.0,0.020484237781919244,0.14482612682793006,7.0701252528792295,0.30000001192092896,True
Standard,28,BIM,0.1,0.020484237781919244,0.04823133835149815,2.3545586057427212,0.10000002384185791,True
Standard,28,BIM,0.5,0.020484237781919244,0.09164710971886646,4.474030749621561,0.20000016689300537,True
Standard,28,BIM,1.0,0.020484237781919244,0.09164710971886646,4.474030749621561,0.20000016689300537,True
Standard,28,BIM,2.0,0.020484237781919244,0.09164710971886646,4.474030749621561,0.20000016689300537,True
Standard,28,BIM,3.0,0.020484237781919244,0.09164710971886646,4.474030749621561,0.20000016689300537,True
Standard,28,PGD,0.1,0.020484237781919244,0.047991039178718345,2.342827675095553,0.10000002384185791,True
Standard,28,PGD,0.5,0.020484237781919244,0.08758220087684218,4.275589934527517,0.5000001192092896,True
Standard,28,PGD,1.0,0.020484237781919244,0.1014078150915029,4.950529093204152,1.0000001192092896,True
Standard,28,PGD,2.0,0.020484237781919244,0.16303453518600478,7.959023758741463,2.0,True
Standard,28,PGD,3.0,0.020484237781919244,0.2543590902628045,12.417308028288893,3.0,True
Standard,28,Channel-Aware,0.1,0.020484237781919244,0.09103286336776077,4.444044456860995,0.23639455437660217,True
Standard,28,Channel-Aware,0.5,0.020484237781919244,0.09091488243481201,4.438284860911914,0.2408011257648468,True
Standard,28,Channel-Aware,1.0,0.020484237781919244,0.09104291012128217,4.444534919509806,0.24529339373111725,True
Standard,28,Channel-Aware,2.0,0.020484237781919244,0.09119504164847661,4.4519616799689485,0.23633679747581482,True
Standard,28,Channel-Aware,3.0,0.020484237781919244,0.0909259887248891,4.4388270480411265,0.23666249215602875,True
Standard,28,Pilot-Contamination,0.1,0.020484237781919244,0.020356287465564754,0.9937537184582271,0.452036165981033,False
Standard,28,Pilot-Contamination,0.5,0.020484237781919244,0.022098160120236944,1.0787884985274998,2.3668790218475984,False
Standard,28,Pilot-Contamination,1.0,0.020484237781919244,0.03052673399147383,1.490254815261848,4.747015825158005,False
Standard,28,Pilot-Contamination,2.0,0.020484237781919244,0.04435361953709575,2.165256037803135,11.748255126421562,True
Standard,28,Pilot-Contamination,3.0,0.020484237781919244,0.04900514796433121,2.3923344615529913,18.671491295279097,True
Standard,29,FGSM,0.1,0.00887728685658597,0.01038358884700689,1.1696804456987226,0.009999999776482582,False
Standard,29,FGSM,0.5,0.00887728685658597,0.018042532473006915,2.032437699095117,0.05000000074505806,True
Standard,29,FGSM,1.0,0.00887728685658597,0.03129146232661082,3.5248902994946025,0.10000000149011612,True
Standard,29,FGSM,2.0,0.00887728685658597,0.06993705961941316,7.878202062100488,0.20000000298023224,True
Standard,29,FGSM,3.0,0.00887728685658597,0.12441148506760577,14.014584306837639,0.30000001192092896,True
Standard,29,BIM,0.1,0.00887728685658597,0.03207783364758126,3.6134726933807526,0.10000002384185791,True
Standard,29,BIM,0.5,0.00887728685658597,0.07273347703396721,8.19321017885177,0.20000016689300537,True
Standard,29,BIM,1.0,0.00887728685658597,0.07273347703396721,8.19321017885177,0.20000016689300537,True
Standard,29,BIM,2.0,0.00887728685658597,0.07273347703396721,8.19321017885177,0.20000016689300537,True
Standard,29,BIM,3.0,0.00887728685658597,0.07273347703396721,8.19321017885177,0.20000016689300537,True
Standard,29,PGD,0.1,0.00887728685658597,0.03193154465051143,3.5969936723202465,0.10000002384185791,True
Standard,29,PGD,0.5,0.00887728685658597,0.06997856284985277,7.882877277750281,0.5000001192092896,True
Standard,29,PGD,1.0,0.00887728685658597,0.10241041680766874,11.536229307684417,1.0000001192092896,True
Standard,29,PGD,2.0,0.00887728685658597,0.15806429928746205,17.805473884196466,2.0,True
Standard,29,PGD,3.0,0.00887728685658597,0.20419496927125055,23.00195685574364,3.0,True
Standard,29,Channel-Aware,0.1,0.00887728685658597,0.07185577711270258,8.094339889376617,0.2323925793170929,True
Standard,29,Channel-Aware,0.5,0.00887728685658597,0.07171765710255149,8.078781080431671,0.23612439632415771,True
Standard,29,Channel-Aware,1.0,0.00887728685658597,0.07159371348274289,8.064819199756762,0.24234198033809662,True
Standard,29,Channel-Aware,2.0,0.00887728685658597,0.07174343827601408,8.08168525305548,0.24170535802841187,True
Standard,29,Channel-Aware,3.0,0.00887728685658597,0.07190246223621756,8.099598829891798,0.2425060123205185,True
Standard,29,Pilot-Contamination,0.1,0.00887728685658597,0.009042212907893057,1.0185784298706906,0.46939155390404624,False
Standard,29,Pilot-Contamination,0.5,0.00887728685658597,0.011228390637518768,1.2648448584477743,2.7844858400187817,False
Standard,29,Pilot-Contamination,1.0,0.00887728685658597,0.01414283225253571,1.5931480508645819,7.195274550367428,True
Standard,29,Pilot-Contamination,2.0,0.00887728685658597,0.022086153793067987,2.4879396317673894,10.24240900054533,True
Standard,29,Pilot-Contamination,3.0,0.00887728685658597,0.024769959309856024,2.7902623526781087,13.954155881873552,True
Standard,30,FGSM,0.1,0.01826295150104089,0.02018905928169963,1.105465306664641,0.009999999776482582,False
Standard,30,FGSM,0.5,0.01826295150104089,0.02948606245573223,1.6145288703226137,0.05000000074505806,True
Standard,30,FGSM,1.0,0.01826295150104089,0.044706585488966125,2.4479386853991314,0.10000000149011612,True
Standard,30,FGSM,2.0,0.01826295150104089,0.0872278784365823,4.776220230974757,0.20000000298023224,True
Standard,30,FGSM,3.0,0.01826295150104089,0.14614330419211194,8.00217337180042,0.30000001192092896,True
Standard,30,BIM,0.1,0.01826295150104089,0.045613562456421265,2.497600809695056,0.10000014305114746,True
Standard,30,BIM,0.5,0.01826295150104089,0.09079437298770385,4.971506001235839,0.20000457763671875,True
Standard,30,BIM,1.0,0.01826295150104089,0.09079437298770385,4.971506001235839,0.20000457763671875,True
Standard,30,BIM,2.0,0.01826295150104089,0.09079437298770385,4.971506001235839,0.20000457763671875,True
Standard,30,BIM,3.0,0.01826295150104089,0.09079437298770385,4.971506001235839,0.20000457763671875,True
Standard,30,PGD,0.1,0.01826295150104089,0.0456321152816889,2.4986166819250504,0.10000014305114746,True
Standard,30,PGD,0.5,0.01826295150104089,0.08304912887630486,4.547410032358215,0.5000001192092896,True
Standard,30,PGD,1.0,0.01826295150104089,0.09948943850840448,5.447610070186855,1.0000001192092896,True
Standard,30,PGD,2.0,0.01826295150104089,0.14776543470656833,8.090994202013103,2.0,True
Standard,30,PGD,3.0,0.01826295150104089,0.25448633143401284,13.934567554401516,3.000000238418579,True
Standard,30,Channel-Aware,0.1,0.01826295150104089,0.08995555500361556,4.925575967197229,0.2340502291917801,True
Standard,30,Channel-Aware,0.5,0.01826295150104089,0.08966224673207211,4.909515678610976,0.23842459917068481,True
Standard,30,Channel-Aware,1.0,0.01826295150104089,0.08966129007439537,4.909463296186553,0.23769646883010864,True
Standard,30,Channel-Aware,2.0,0.01826295150104089,0.08992688091467514,4.924005898474285,0.2471056878566742,True
Standard,30,Channel-Aware,3.0,0.01826295150104089,0.0897348908274141,4.913493354143753,0.2406739890575409,True
Standard,30,Pilot-Contamination,0.1,0.01826295150104089,0.01814933769962732,0.9937790010882362,0.5060644541309364,False
Standard,30,Pilot-Contamination,0.5,0.01826295150104089,0.019959200310406506,1.0928792265187224,2.764111639527107,False
Standard,30,Pilot-Contamination,1.0,0.01826295150104089,0.025732122518738916,1.4089794038642836,4.064151200485743,False
Standard,30,Pilot-Contamination,2.0,0.01826295150104089,0.037749682870677766,2.0670088768798536,9.59303952781287,True
Standard,30,Pilot-Contamination,3.0,0.01826295150104089,0.0438334487451211,2.400129504950108,13.110306183875082,True
Standard,31,FGSM,0.1,0.06842683474814219,0.07148354216344571,1.0446711794656922,0.009999999776482582,False
Standard,31,FGSM,0.5,0.06842683474814219,0.08512001733411995,1.2439566676936051,0.05000000074505806,False
Standard,31,FGSM,1.0,0.06842683474814219,0.10544314498029056,1.540961895554483,0.10000000149011612,True
Standard,31,FGSM,2.0,0.06842683474814219,0.1570822206990953,2.295623073568519,0.20000000298023224,True
Standard,31,FGSM,3.0,0.06842683474814219,0.22249326897379654,3.25154991886918,0.30000001192092896,True
Standard,31,BIM,0.1,0.06842683474814219,0.10621486643122041,1.5522399482916922,0.10000014305114746,True
Standard,31,BIM,0.5,0.06842683474814219,0.16032008497784553,2.342941706538578,0.20000457763671875,True
Standard,31,BIM,1.0,0.06842683474814219,0.16032008497784553,2.342941706538578,0.20000457763671875,True
Standard,31,BIM,2.0,0.06842683474814219,0.16032008497784553,2.342941706538578,0.20000457763671875,True
Standard,31,BIM,3.0,0.06842683474814219,0.16032008497784553,2.342941706538578,0.20000457763671875,True
Standard,31,PGD,0.1,0.06842683474814219,0.10613764772820602,1.5511114626135427,0.10000014305114746,True
Standard,31,PGD,0.5,0.06842683474814219,0.15395383106001723,2.2499043193605726,0.5000002384185791,True
Standard,31,PGD,1.0,0.06842683474814219,0.16360570885920503,2.39095830548624,1.000000238418579,True
Standard,31,PGD,2.0,0.06842683474814219,0.20512857727329958,2.9977797165149287,2.000000238418579,True
Standard,31,PGD,3.0,0.06842683474814219,0.24387334928419474,3.5640016110903914,3.000000238418579,True
Standard,31,Channel-Aware,0.1,0.06842683474814219,0.1601697886160639,2.340745253022427,0.24010543525218964,True
Standard,31,Channel-Aware,0.5,0.06842683474814219,0.1602191641259139,2.3414668341101934,0.2455829381942749,True
Standard,31,Channel-Aware,1.0,0.06842683474814219,0.16011267988243932,2.33991065744549,0.23829971253871918,True
Standard,31,Channel-Aware,2.0,0.06842683474814219,0.1601344766725016,2.3402291989963673,0.2403753399848938,True
Standard,31,Channel-Aware,3.0,0.06842683474814219,0.16016628478618278,2.340694047528354,0.23589719831943512,True
Standard,31,Pilot-Contamination,0.1,0.06842683474814219,0.06860294568417964,1.0025737115663125,0.4869349736750917,False
Standard,31,Pilot-Contamination,0.5,0.06842683474814219,0.06908746208782644,1.0096545067752412,2.871434045575814,False
Standard,31,Pilot-Contamination,1.0,0.06842683474814219,0.07666424675385987,1.1203827714088634,5.237597405181938,False
Standard,31,Pilot-Contamination,2.0,0.06842683474814219,0.0907416265953547,1.3261117064576535,9.349886064242636,False
Standard,31,Pilot-Contamination,3.0,0.06842683474814219,0.12669372527039266,1.8515210551052477,16.067616269964464,True
Adversarial-Training,0,FGSM,0.1,0.030772952638888514,0.032669968680087105,1.0616455646443652,0.009999999776482582,False
Adversarial-Training,0,FGSM,0.5,0.030772952638888514,0.04116807536541036,1.3378006279899604,0.05000000074505806,False
Adversarial-Training,0,FGSM,1.0,0.030772952638888514,0.05383669218437319,1.7494808774488046,0.10000000149011612,True
Adversarial-Training,0,FGSM,2.0,0.030772952638888514,0.08585285699393397,2.7898803862402097,0.20000000298023224,True
Adversarial-Training,0,FGSM,3.0,0.030772952638888514,0.1264676879209602,4.109702744647907,0.30000001192092896,True
Adversarial-Training,0,BIM,0.1,0.030772952638888514,0.054564969157736384,1.7731470164088619,0.10000002384185791,True
Adversarial-Training,0,BIM,0.5,0.030772952638888514,0.08883426518951087,2.886764433428104,0.20000457763671875,True
Adversarial-Training,0,BIM,1.0,0.030772952638888514,0.08883426518951087,2.886764433428104,0.20000457763671875,True
Adversarial-Training,0,BIM,2.0,0.030772952638888514,0.08883426518951087,2.886764433428104,0.20000457763671875,True
Adversarial-Training,0,BIM,3.0,0.030772952638888514,0.08883426518951087,2.886764433428104,0.20000457763671875,True
Adversarial-Training,0,PGD,0.1,0.030772952638888514,0.05451798542099391,1.7716202296460246,0.10000002384185791,True
Adversarial-Training,0,PGD,0.5,0.030772952638888514,0.08198947453197018,2.6643356422145246,0.5000001192092896,True
Adversarial-Training,0,PGD,1.0,0.030772952638888514,0.09522701124260621,3.0945035518712483,1.0000001192092896,True
Adversarial-Training,0,PGD,2.0,0.030772952638888514,0.09616948326246173,3.125130187895264,2.0,True
Adversarial-Training,0,PGD,3.0,0.030772952638888514,0.11118634805401613,3.6131192660891203,3.0,True
Adversarial-Training,0,Channel-Aware,0.1,0.030772952638888514,0.08713479410172893,2.8315383032700807,0.23401935398578644,True
Adversarial-Training,0,Channel-Aware,0.5,0.030772952638888514,0.08720070572623914,2.8336801719845868,0.23727963864803314,True
Adversarial-Training,0,Channel-Aware,1.0,0.030772952638888514,0.08714049118594351,2.8317234361132444,0.23770445585250854,True
Adversarial-Training,0,Channel-Aware,2.0,0.030772952638888514,0.08716450740759846,2.832503868915282,0.23302997648715973,True
Adversarial-Training,0,Channel-Aware,3.0,0.030772952638888514,0.08700657205136611,2.827371590642031,0.24011187255382538,True
Adversarial-Training,0,Pilot-Contamination,0.1,0.030772952638888514,0.030810329451330935,1.001214599485497,0.48907335844678657,False
Adversarial-Training,0,Pilot-Contamination,0.5,0.030772952638888514,0.031163178640119978,1.012680811159418,2.370844181272327,False
Adversarial-Training,0,Pilot-Contamination,1.0,0.030772952638888514,0.03328209074047289,1.0815371255085064,5.486400769947037,False
Adversarial-Training,0,Pilot-Contamination,2.0,0.030772952638888514,0.037332845379036805,1.2131707287606324,9.424052268216148,False
Adversarial-Training,0,Pilot-Contamination,3.0,0.030772952638888514,0.03511613170474162,1.1411362476918945,14.846587587028196,False
