2.799999713897705,0.02781993211587636,0.0379044645072985,2.3161911964416504,PGD,3.0
1.4000003337860107,0.02781993211587636,0.031227763092614946,1.1183857917785645,FGSM,1.0
2.8000006675720215,0.02781993211587636,0.038928852559956574,2.248558282852173,FGSM,2.0
2.799999952316284,0.02781993211587636,0.038311287468386176,2.2814581394195557,MIM,0.5
2.799999713897705,0.02781993211587636,0.03795605940393665,2.3161911964416504,BIM,0.5
1.4000003337860107,0.02781993211587636,0.031011033767301625,1.1389544010162354,MIM,0.1
2.799999952316284,0.02781993211587636,0.038311287468386176,2.2814581394195557,MIM,1.0
2.799999952316284,0.02781993211587636,0.038311287468386176,2.2814581394195557,MIM,2.0
2.799999713897705,0.02781993211587636,0.03795605940393665,2.3161911964416504,BIM,3.0
1.4000003337860107,0.02781993211587636,0.03097603467735554,1.1527702808380127,PGD,0.1
2.799999713897705,0.02781993211587636,0.0379044645072985,2.3161911964416504,PGD,2.0
2.799999952316284,0.02781993211587636,0.038311287468386176,2.2814581394195557,MIM,3.0
2.799999713897705,0.02781993211587636,0.03795605940393665,2.3161911964416504,BIM,2.0
1.4000003337860107,0.02781993211587636,0.030980384033180104,1.1527702808380127,BIM,0.1
4.200000762939453,0.02781993211587636,0.0506656990509936,3.3516244888305664,FGSM,3.0
2.799999713897705,0.02781993211587636,0.0379044645072985,2.3161911964416504,PGD,1.0
2.799999713897705,0.02781993211587636,0.03795605940393665,2.3161911964416504,BIM,1.0
0.7000001668930054,0.02781993211587636,0.028981487477098795,0.5589190125465393,FGSM,0.5
2.799999713897705,0.02781993211587636,0.0379044645072985,2.3161911964416504,PGD,0.5
0.1400001049041748,0.02781993211587636,0.027967637496614163,0.1104130744934082,FGSM,0.1
2.800034284591675,0.04406719352788665,0.05217260941142876,2.0640296936035156,PGD,3.0
1.4000003337860107,0.04406719352788665,0.045754244864869245,0.9658694267272949,FGSM,1.0
2.8000006675720215,0.04406719352788665,0.050006568265141556,2.0414912700653076,FGSM,2.0
2.800034284591675,0.04406719352788665,0.05137021149811273,2.0535049438476562,MIM,0.5
2.800034284591675,0.04406719352788665,0.05216762135923753,2.0640296936035156,BIM,0.5
1.4000003337860107,0.04406719352788665,0.04646686129723992,0.9881688356399536,MIM,0.1
2.800034284591675,0.04406719352788665,0.05137021149811273,2.0535049438476562,MIM,1.0
2.800034284591675,0.04406719352788665,0.05137021149811273,2.0535049438476562,MIM,2.0
2.800034284591675,0.04406719352788665,0.05216762135923753,2.0640296936035156,BIM,3.0
1.4000003337860107,0.04406719352788665,0.04672290203124324,0.9874999523162842,PGD,0.1
2.800034284591675,0.04406719352788665,0.05217260941142876,2.0640296936035156,PGD,2.0
2.800034284591675,0.04406719352788665,0.05137021149811273,2.0535049438476562,MIM,3.0
